n 1000
e 0 4 8
e 18 133 5
e 18 141 10
e 18 151 6
e 18 156 10
e 18 184 3
e 18 197 4
e 18 201 1
e 18 206 5
e 18 217 9
e 18 228 6
e 18 234 5
e 18 237 2
e 18 240 10
e 18 257 3
e 18 259 2
e 18 260 4
e 18 279 7
e 18 299 6
e 18 302 4
e 18 305 2
e 18 310 5
e 18 325 9
e 18 328 3
e 18 344 2
e 18 348 6
e 18 350 2
e 18 356 9
e 18 359 10
e 18 365 5
e 18 386 9
e 18 391 1
e 18 393 10
e 18 399 8
e 18 414 1
e 18 417 9
e 18 420 2
e 18 423 8
e 18 426 9
e 18 431 1
e 18 444 8
e 18 454 9
e 18 460 8
e 18 463 9
e 18 465 2
e 18 482 9
e 18 492 2
e 18 496 9
e 18 510 8
e 18 529 7
e 18 536 5
e 18 576 6
e 18 577 8
e 18 588 10
e 18 595 8
e 18 599 4
e 18 617 4
e 18 649 4
e 18 681 7
e 18 689 7
e 18 699 7
e 18 725 7
e 18 737 5
e 18 740 10
e 18 763 10
e 18 766 4
e 18 781 1
e 18 786 6
e 18 788 8
e 18 796 4
e 18 805 5
e 18 819 4
e 18 840 10
e 18 843 4
e 18 845 4
e 18 854 10
e 18 876 3
e 18 884 7
e 18 886 6
e 18 893 2
e 18 895 5
e 18 900 10
e 18 904 7
e 18 907 1
e 18 928 4
e 18 934 9
e 18 942 2
e 18 951 2
e 18 976 3
e 18 978 4
e 18 990 4
e 18 993 3
e 19 3 3
e 19 13 7
e 19 16 3
e 19 20 6
e 19 26 6
e 19 30 4
e 19 32 1
e 19 38 4
e 19 42 2
e 19 56 7
e 19 64 10
e 19 66 8
e 19 68 10
e 19 75 1
e 19 86 6
e 19 96 2
e 19 114 5
e 19 126 8
e 19 129 7
e 19 137 7
e 19 139 10
e 19 140 8
e 19 149 8
e 19 160 1
e 19 170 7
e 19 176 9
e 19 183 9
e 19 206 1
e 19 218 8
e 19 219 6
e 19 254 5
e 19 261 10
e 19 272 4
e 19 278 2
e 19 287 3
e 19 297 1
e 19 301 2
e 19 316 8
e 19 321 10
e 19 322 2
e 19 332 5
e 19 333 9
e 19 342 2
e 19 347 8
e 19 391 5
e 19 395 7
e 19 397 5
e 19 399 6
e 19 400 5
e 19 403 5
e 19 411 6
e 19 422 2
e 19 430 3
e 19 441 10
e 19 457 8
e 19 467 10
e 19 474 6
e 19 486 7
e 19 503 5
e 19 506 8
e 19 510 7
e 19 517 1
e 19 531 4
e 19 556 6
e 19 562 3
e 19 575 6
e 19 590 7
e 19 603 10
e 19 605 2
e 19 613 7
e 19 616 9
e 19 621 10
e 19 625 10
e 19 630 4
e 19 632 2
e 19 633 5
e 19 648 9
e 19 653 8
e 19 665 5
e 19 687 3
e 19 694 4
e 19 700 1
e 19 709 7
e 19 712 3
e 19 716 7
e 19 726 7
e 19 728 10
e 19 730 9
e 19 734 10
e 19 751 3
e 19 762 5
e 19 776 8
e 19 790 8
e 19 792 4
e 19 820 3
e 19 823 10
e 19 827 8
e 19 830 4
e 19 839 6
e 19 859 8
e 19 866 7
e 19 879 6
e 19 895 1
e 19 898 5
e 19 909 8
e 19 920 6
e 19 937 10
e 19 945 5
e 19 950 2
e 19 966 7
e 19 991 8
e 19 993 8
e 19 997 3
e 20 0 10
e 20 6 8
e 20 13 7
e 20 18 3
e 20 23 5
e 20 34 6
e 20 37 6
e 20 48 10
e 20 52 6
e 20 58 5
e 20 59 7
e 20 76 7
e 20 79 2
e 20 83 3
e 20 100 10
e 20 113 1
e 20 121 1
e 20 124 3
e 20 130 9
e 20 134 9
e 20 143 9
e 20 147 5
e 20 170 4
e 20 171 9
e 20 173 4
e 20 176 3
e 20 192 7
e 20 196 9
e 20 199 10
e 20 210 8
e 20 212 2
e 20 215 9
e 20 230 6
e 20 255 3
e 20 257 1
e 20 265 1
e 20 270 6
e 20 271 7
e 20 273 4
e 20 274 5
e 20 284 8
e 20 297 5
e 20 322 2
e 20 328 2
e 20 329 3
e 20 333 7
e 20 346 8
e 20 347 10
e 20 349 10
e 20 358 7
e 20 372 10
e 20 388 3
e 20 392 8
e 20 404 7
e 20 406 5
e 20 417 9
e 20 423 9
e 20 435 5
e 20 450 4
e 20 456 9
e 20 509 9
e 20 531 3
e 20 538 2
e 20 541 4
e 20 561 9
e 20 562 4
e 20 573 10
e 20 584 6
e 20 591 7
e 20 603 6
e 20 605 8
e 20 617 2
e 20 620 3
e 20 631 10
e 20 632 5
e 20 652 1
e 20 659 1
e 20 667 7
e 20 687 8
e 20 692 3
e 20 699 2
e 20 727 10
e 20 731 1
e 20 742 9
e 20 747 5
e 20 753 6
e 20 755 10
e 20 756 1
e 20 758 10
e 20 761 10
e 20 769 5
e 20 772 5
e 20 779 9
e 20 788 7
e 20 803 6
e 20 806 1
e 20 813 3
e 20 816 8
e 20 818 9
e 20 819 1
e 20 830 1
e 20 857 7
e 20 861 10
e 20 874 5
e 20 882 3
e 20 909 6
e 20 912 4
e 20 917 1
e 20 926 2
e 20 935 9
e 20 949 5
e 20 957 10
e 20 958 3
e 20 965 8
e 20 968 9
e 20 969 5
e 20 971 7
e 20 974 9
e 20 977 10
e 20 978 1
e 21 4 4
e 21 26 8
e 21 33 2
e 21 48 10
e 21 82 4
e 21 87 7
e 21 92 8
e 21 119 8
e 21 124 10
e 21 133 10
e 21 139 4
e 21 144 8
e 21 157 7
e 21 160 5
e 21 163 7
e 21 169 3
e 21 175 10
e 21 180 3
e 21 182 2
e 21 208 1
e 21 221 7
e 21 231 7
e 21 252 5
e 21 257 8
e 21 276 8
e 21 283 1
e 21 284 1
e 21 296 3
e 21 298 2
e 21 301 9
e 21 326 3
e 21 341 4
e 21 360 9
e 21 362 1
e 21 410 6
e 21 412 10
e 21 445 1
e 21 495 1
e 21 515 3
e 21 517 9
e 21 519 3
e 21 541 5
e 21 549 5
e 21 561 5
e 21 575 3
e 21 611 4
e 21 621 4
e 21 627 8
e 21 639 4
e 21 668 7
e 21 723 10
e 21 725 6
e 21 742 3
e 21 744 5
e 21 768 2
e 21 769 4
e 21 770 4
e 21 771 10
e 21 782 7
e 21 788 1
e 21 802 5
e 21 820 9
e 21 821 7
e 21 823 10
e 21 846 9
e 21 850 2
e 21 881 4
e 21 882 9
e 21 908 6
e 21 917 5
e 21 919 6
e 21 924 3
e 21 925 7
e 21 927 4
e 21 935 10
e 21 937 7
e 21 949 3
e 21 957 1
e 21 980 2
e 21 986 9
e 21 987 1
e 22 12 3
e 22 16 7
e 22 20 2
e 22 21 9
e 22 27 5
e 22 45 6
e 22 51 10
e 22 59 8
e 22 78 1
e 22 89 9
e 22 95 10
e 22 96 10
e 22 117 8
e 22 120 9
e 22 125 8
e 22 135 5
e 22 140 7
e 22 154 6
e 22 161 3
e 22 165 3
e 22 176 8
e 22 187 3
e 22 209 2
e 22 213 10
e 22 227 7
e 22 228 7
e 22 231 10
e 22 232 6
e 22 236 7
e 22 247 1
e 22 286 9
e 22 313 5
e 22 314 9
e 22 331 2
e 22 341 8
e 22 345 6
e 22 348 1
e 22 350 8
e 22 352 4
e 22 365 8
e 22 369 8
e 22 372 9
e 22 382 6
e 22 408 10
e 22 409 7
e 22 422 1
e 22 427 7
e 22 429 9
e 22 456 5
e 22 462 3
e 22 468 5
e 22 470 4
e 22 496 7
e 22 501 9
e 22 507 8
e 22 515 9
e 22 519 2
e 22 547 7
e 22 557 4
e 22 562 4
e 22 572 6
e 22 582 1
e 22 597 9
e 22 607 6
e 22 608 2
e 22 617 2
e 22 620 5
e 22 622 10
e 22 625 7
e 22 640 5
e 22 653 3
e 22 682 5
e 22 685 4
e 22 707 4
e 22 710 7
e 22 743 5
e 22 756 10
e 22 795 3
e 22 807 1
e 22 816 9
e 22 835 1
e 22 851 6
e 22 860 10
e 22 878 7
e 22 893 5
e 22 897 1
e 22 899 1
e 22 904 5
e 22 931 4
e 22 948 1
e 22 960 7
e 22 961 7
e 22 962 7
e 22 964 1
e 22 971 5
e 22 982 6
e 22 989 2
e 23 13 2
e 23 14 9
e 23 22 5
e 23 25 10
e 23 44 9
e 23 56 4
e 23 63 7
e 23 64 6
e 23 78 5
e 23 94 3
e 23 117 5
e 23 128 8
e 23 137 9
e 23 144 4
e 23 151 10
e 23 163 2
e 23 175 3
e 23 179 4
e 23 183 8
e 23 208 10
e 23 221 6
e 23 223 8
e 23 229 10
e 23 244 7
e 23 246 5
e 23 260 7
e 23 266 9
e 23 270 9
e 23 279 10
e 23 291 1
e 23 292 10
e 23 307 6
e 23 318 7
e 23 329 4
e 23 336 4
e 23 344 9
e 23 357 7
e 23 380 3
e 23 381 3
e 23 383 9
e 23 398 2
e 23 403 10
e 23 407 5
e 23 409 10
e 23 412 8
e 23 419 9
e 23 420 5
e 23 428 2
e 23 434 1
e 23 437 2
e 23 446 8
e 23 453 3
e 23 461 2
e 23 464 10
e 23 482 5
e 23 486 10
e 23 498 2
e 23 503 6
e 23 516 5
e 23 549 2
e 23 552 9
e 23 553 4
e 23 565 3
e 23 580 1
e 23 587 2
e 23 588 3
e 23 613 2
e 23 614 5
e 23 616 5
e 23 619 4
e 23 635 8
e 23 642 6
e 23 648 4
e 23 653 10
e 23 656 4
e 23 663 4
e 23 664 7
e 23 668 3
e 23 673 1
e 23 678 10
e 23 680 7
e 23 686 1
e 23 701 9
e 23 736 4
e 23 740 4
e 23 754 1
e 23 755 1
e 23 784 5
e 23 792 4
e 23 811 9
e 23 814 10
e 23 817 3
e 23 820 2
e 23 826 1
e 23 827 1
e 23 854 3
e 23 869 5
e 23 871 8
e 23 875 4
e 23 878 4
e 23 892 6
e 23 897 4
e 23 902 6
e 23 905 7
e 23 910 9
e 23 911 9
e 23 945 6
e 23 948 1
e 23 955 5
e 23 962 2
e 23 964 2
e 23 970 4
e 23 971 1
e 23 976 6
e 23 997 2
e 24 22 7
e 24 28 9
e 24 29 9
e 24 39 3
e 24 44 2
e 24 53 1
e 24 67 6
e 24 73 6
e 24 78 10
e 24 79 4
e 24 82 10
e 24 85 5
e 24 111 1
e 24 119 7
e 24 133 1
e 24 135 8
e 24 153 5
e 24 157 9
e 24 173 5
e 24 178 3
e 24 184 3
e 24 213 9
e 24 222 4
e 24 224 6
e 24 233 4
e 24 256 2
e 24 277 9
e 24 279 5
e 24 287 10
e 24 303 6
e 24 307 7
e 24 313 2
e 24 314 10
e 24 323 7
e 24 333 7
e 24 349 6
e 24 351 8
e 24 352 4
e 24 359 10
e 24 366 2
e 24 367 2
e 24 375 10
e 24 378 7
e 24 392 4
e 24 397 3
e 24 406 9
e 24 417 3
e 24 423 9
e 24 439 3
e 24 440 10
e 24 454 6
e 24 468 1
e 24 471 10
e 24 490 10
e 24 505 6
e 24 516 9
e 24 524 5
e 24 527 2
e 24 534 7
e 24 535 4
e 24 551 2
e 24 562 4
e 24 567 5
e 24 571 7
e 24 581 4
e 24 585 7
e 24 632 8
e 24 676 7
e 24 702 6
e 24 707 3
e 24 711 9
e 24 726 8
e 24 729 3
e 24 733 8
e 24 742 2
e 24 755 3
e 24 757 7
e 24 761 3
e 24 779 9
e 24 784 6
e 24 786 8
e 24 800 9
e 24 812 3
e 24 814 5
e 24 815 6
e 24 818 9
e 24 826 4
e 24 838 6
e 24 848 3
e 24 854 5
e 24 858 1
e 24 872 2
e 24 888 1
e 24 891 7
e 24 905 6
e 24 908 5
e 24 926 9
e 24 928 3
e 24 930 6
e 24 937 6
e 24 939 5
e 24 952 10
e 24 964 9
e 24 974 6
e 24 985 4
e 24 996 8
e 25 20 5
e 25 22 1
e 25 43 7
e 25 67 5
e 25 68 5
e 25 78 4
e 25 92 2
e 25 121 4
e 25 124 7
e 25 127 9
e 25 132 10
e 25 136 3
e 25 152 2
e 25 161 7
e 25 170 3
e 25 173 3
e 25 182 6
e 25 185 1
e 25 202 9
e 25 203 10
e 25 223 5
e 25 248 10
e 25 249 6
e 25 264 3
e 25 274 3
e 25 287 4
e 25 309 2
e 25 317 2
e 25 324 5
e 25 341 2
e 25 353 8
e 25 363 5
e 25 370 2
e 25 379 8
e 25 381 1
e 25 393 8
e 25 457 10
e 25 459 7
e 25 482 1
e 25 484 5
e 25 494 4
e 25 511 8
e 25 529 9
e 25 533 6
e 25 540 3
e 25 542 3
e 25 557 3
e 25 563 10
e 25 569 7
e 25 570 4
e 25 571 5
e 25 608 7
e 25 619 5
e 25 658 4
e 25 685 4
e 25 688 4
e 25 721 3
e 25 726 7
e 25 737 10
e 25 749 8
e 25 762 8
e 25 785 7
e 25 786 8
e 25 800 2
e 25 806 2
e 25 816 4
e 25 829 4
e 25 830 7
e 25 834 1
e 25 840 10
e 25 865 7
e 25 867 10
e 25 876 1
e 25 877 7
e 25 894 7
e 25 902 9
e 25 909 5
e 25 910 6
e 25 929 3
e 25 936 4
e 25 941 2
e 25 943 5
e 25 955 2
e 25 970 5
e 25 987 4
e 25 991 8
e 25 999 4
e 26 21 3
e 26 37 6
e 26 73 10
e 26 74 1
e 26 78 6
e 26 85 1
e 26 94 3
e 26 98 10
e 26 99 10
e 26 103 1
e 26 112 9
e 26 120 3
e 26 124 4
e 26 132 2
e 26 135 5
e 26 139 5
e 26 158 6
e 26 162 7
e 26 164 4
e 26 165 4
e 26 167 4
e 26 169 8
e 26 178 2
e 26 190 8
e 26 191 9
e 26 203 8
e 26 207 8
e 26 223 5
e 26 235 3
e 26 238 9
e 26 276 9
e 26 307 7
e 26 340 4
e 26 341 6
e 26 345 6
e 26 367 9
e 26 368 5
e 26 369 9
e 26 370 3
e 26 397 3
e 26 399 6
e 26 425 4
e 26 428 8
e 26 438 9
e 26 444 4
e 26 465 10
e 26 466 8
e 26 479 1
e 26 485 3
e 26 493 6
e 26 497 8
e 26 510 8
e 26 530 6
e 26 541 9
e 26 544 2
e 26 548 1
e 26 558 10
e 26 575 4
e 26 580 5
e 26 585 7
e 26 591 1
e 26 598 1
e 26 605 3
e 26 611 4
e 26 625 8
e 26 648 2
e 26 650 9
e 26 659 8
e 26 665 3
e 26 672 10
e 26 695 4
e 26 706 10
e 26 708 9
e 26 716 10
e 26 721 7
e 26 725 9
e 26 731 10
e 26 733 4
e 26 741 5
e 26 753 2
e 26 758 4
e 26 759 5
e 26 775 4
e 26 779 1
e 26 792 3
e 26 802 10
e 26 819 3
e 26 823 3
e 26 841 5
e 26 865 5
e 26 871 9
e 26 875 7
e 26 877 6
e 26 879 5
e 26 881 9
e 26 884 10
e 26 885 8
e 26 894 1
e 26 900 6
e 26 903 9
e 26 911 1
e 26 913 1
e 26 916 6
e 26 918 3
e 26 928 6
e 26 939 6
e 26 942 9
e 26 958 7
e 26 963 5
e 27 2 8
e 27 14 8
e 27 20 9
e 27 22 3
e 27 26 8
e 27 40 10
e 27 49 6
e 27 50 6
e 27 65 5
e 27 70 5
e 27 74 2
e 27 86 10
e 27 111 1
e 27 126 5
e 27 145 2
e 27 149 3
e 27 159 6
e 27 169 8
e 27 175 6
e 27 190 2
e 27 191 10
e 27 210 6
e 27 224 2
e 27 228 2
e 27 261 4
e 27 273 8
e 27 278 6
e 27 281 4
e 27 289 9
e 27 293 8
e 27 308 1
e 27 316 5
e 27 317 7
e 27 322 10
e 27 332 2
e 27 355 4
e 27 356 1
e 27 359 1
e 27 366 2
e 27 384 8
e 27 403 10
e 27 416 3
e 27 430 9
e 27 432 1
e 27 440 6
e 27 468 7
e 27 470 9
e 27 472 2
e 27 488 4
e 27 491 9
e 27 498 3
e 27 521 5
e 27 524 8
e 27 560 3
e 27 567 2
e 27 568 6
e 27 578 3
e 27 580 6
e 27 581 5
e 27 598 9
e 27 601 10
e 27 614 7
e 27 620 6
e 27 624 3
e 27 628 8
e 27 640 4
e 27 643 4
e 27 648 2
e 27 650 1
e 27 658 4
e 27 662 7
e 27 678 4
e 27 680 6
e 27 685 9
e 27 709 7
e 27 732 9
e 27 733 2
e 27 756 4
e 27 759 8
e 27 764 7
e 27 788 3
e 27 791 7
e 27 810 8
e 27 826 3
e 27 835 5
e 27 846 9
e 27 855 4
e 27 868 10
e 27 871 9
e 27 877 8
e 27 878 6
e 27 888 6
e 27 890 9
e 27 948 9
e 27 951 5
e 27 974 3
e 27 982 2
e 27 993 9
e 27 995 3
e 28 3 5
e 28 10 10
e 28 12 2
e 28 24 4
e 28 47 4
e 28 63 8
e 28 66 5
e 28 68 3
e 28 77 1
e 28 79 9
e 28 80 3
e 28 87 3
e 28 89 8
e 28 106 6
e 28 136 5
e 28 139 5
e 28 161 3
e 28 166 10
e 28 170 9
e 28 172 8
e 28 187 8
e 28 192 2
e 28 197 4
e 28 198 6
e 28 213 3
e 28 229 4
e 28 231 1
e 28 235 3
e 28 240 5
e 28 241 1
e 28 242 5
e 28 248 5
e 28 257 2
e 28 262 3
e 28 266 5
e 28 268 5
e 28 277 1
e 28 299 9
e 28 301 3
e 28 317 4
e 28 320 4
e 28 331 8
e 28 336 10
e 28 338 9
e 28 344 3
e 28 354 2
e 28 358 10
e 28 371 1
e 28 374 5
e 28 398 8
e 28 401 7
e 28 424 9
e 28 439 7
e 28 440 7
e 28 444 9
e 28 459 6
e 28 468 9
e 28 471 1
e 28 482 4
e 28 494 3
e 28 495 3
e 28 498 6
e 28 511 9
e 28 513 7
e 28 528 2
e 28 533 8
e 28 535 7
e 28 543 5
e 28 545 5
e 28 549 8
e 28 553 5
e 28 554 8
e 28 555 8
e 28 566 9
e 28 574 6
e 28 579 4
e 28 580 10
e 28 595 9
e 28 598 8
e 28 600 10
e 28 607 6
e 28 609 8
e 28 613 8
e 28 669 8
e 28 672 9
e 28 678 7
e 28 696 6
e 28 702 1
e 28 725 5
e 28 740 8
e 28 752 7
e 28 758 4
e 28 772 9
e 28 782 8
e 28 795 5
e 28 818 3
e 28 827 10
e 28 835 9
e 28 848 3
e 28 860 8
e 28 864 6
e 28 884 3
e 28 886 9
e 28 897 3
e 28 926 6
e 28 948 4
e 28 973 9
e 28 977 2
e 28 981 10
e 28 996 8
e 29 1 2
e 29 15 5
e 29 25 2
e 29 27 9
e 29 42 9
e 29 51 5
e 29 52 3
e 29 53 3
e 29 71 8
e 29 82 4
e 29 83 1
e 29 92 4
e 29 103 5
e 29 114 6
e 29 130 9
e 29 132 1
e 29 135 7
e 29 140 2
e 29 149 5
e 29 154 3
e 29 155 9
e 29 176 6
e 29 184 8
e 29 188 1
e 29 196 3
e 29 216 7
e 29 217 4
e 29 220 4
e 29 221 9
e 29 231 2
e 29 266 6
e 29 284 7
e 29 286 10
e 29 288 2
e 29 307 10
e 29 309 6
e 29 343 5
e 29 350 8
e 29 352 5
e 29 357 5
e 29 362 4
e 29 363 2
e 29 364 4
e 29 376 1
e 29 391 2
e 29 393 3
e 29 408 7
e 29 428 2
e 29 447 3
e 29 480 9
e 29 486 6
e 29 488 6
e 29 493 5
e 29 501 1
e 29 503 4
e 29 507 9
e 29 528 3
e 29 541 6
e 29 543 2
e 29 565 8
e 29 597 6
e 29 607 4
e 29 625 10
e 29 639 3
e 29 642 7
e 29 654 1
e 29 664 10
e 29 668 2
e 29 669 5
e 29 673 7
e 29 674 9
e 29 692 2
e 29 697 10
e 29 709 10
e 29 714 9
e 29 720 8
e 29 730 7
e 29 734 2
e 29 737 8
e 29 741 1
e 29 752 4
e 29 777 6
e 29 781 7
e 29 807 6
e 29 810 8
e 29 818 3
e 29 822 1
e 29 823 6
e 29 840 8
e 29 841 5
e 29 843 2
e 29 847 2
e 29 849 9
e 29 850 3
e 29 861 5
e 29 867 7
e 29 870 9
e 29 882 6
e 29 890 9
e 29 900 2
e 29 901 8
e 29 936 2
e 29 967 5
e 29 968 7
e 29 970 1
e 29 975 7
e 29 984 1
e 30 0 2
e 30 21 1
e 30 24 10
e 30 26 6
e 30 33 7
e 30 36 8
e 30 61 2
e 30 67 2
e 30 78 6
e 30 82 4
e 30 102 4
e 30 112 8
e 30 120 6
e 30 127 4
e 30 129 2
e 30 146 1
e 30 162 10
e 30 163 4
e 30 164 4
e 30 182 9
e 30 212 4
e 30 218 5
e 30 226 1
e 30 236 4
e 30 240 9
e 30 243 3
e 30 244 4
e 30 248 2
e 30 289 7
e 30 297 7
e 30 315 9
e 30 330 7
e 30 336 2
e 30 338 1
e 30 341 5
e 30 342 9
e 30 363 9
e 30 374 8
e 30 376 7
e 30 379 10
e 30 388 3
e 30 396 4
e 30 402 1
e 30 442 3
e 30 451 6
e 30 463 4
e 30 469 6
e 30 472 1
e 30 474 6
e 30 496 4
e 30 510 2
e 30 535 4
e 30 545 8
e 30 559 3
e 30 587 4
e 30 592 9
e 30 593 9
e 30 606 6
e 30 615 2
e 30 619 8
e 30 632 4
e 30 633 2
e 30 636 4
e 30 639 10
e 30 645 6
e 30 652 5
e 30 656 4
e 30 670 9
e 30 678 10
e 30 687 7
e 30 688 8
e 30 689 9
e 30 702 2
e 30 726 8
e 30 732 7
e 30 739 4
e 30 747 7
e 30 748 2
e 30 761 3
e 30 770 4
e 30 774 10
e 30 777 7
e 30 778 3
e 30 783 10
e 30 797 5
e 30 798 9
e 30 801 7
e 30 813 4
e 30 817 4
e 30 821 9
e 30 823 6
e 30 837 4
e 30 839 3
e 30 841 1
e 30 844 9
e 30 878 3
e 30 907 9
e 30 910 7
e 30 924 7
e 30 947 8
e 30 949 6
e 30 973 8
e 31 6 5
e 31 12 2
e 31 19 10
e 31 22 3
e 31 37 10
e 31 52 4
e 31 54 6
e 31 80 5
e 31 94 6
e 31 98 3
e 31 104 5
e 31 111 5
e 31 118 5
e 31 121 9
e 31 145 4
e 31 151 8
e 31 168 5
e 31 170 9
e 31 174 6
e 31 176 7
e 31 202 2
e 31 210 1
e 31 217 7
e 31 235 8
e 31 236 2
e 31 254 9
e 31 266 10
e 31 273 2
e 31 275 7
e 31 280 1
e 31 282 5
e 31 283 9
e 31 293 5
e 31 303 7
e 31 307 9
e 31 339 3
e 31 349 10
e 31 358 1
e 31 370 6
e 31 375 7
e 31 380 8
e 31 390 1
e 31 391 4
e 31 398 7
e 31 408 8
e 31 412 2
e 31 428 10
e 31 430 9
e 31 433 10
e 31 434 10
e 31 436 8
e 31 439 6
e 31 440 8
e 31 446 5
e 31 467 8
e 31 479 3
e 31 490 6
e 31 497 2
e 31 501 5
e 31 526 10
e 31 551 2
e 31 580 4
e 31 591 1
e 31 605 3
e 31 611 4
e 31 612 9
e 31 647 7
e 31 657 4
e 31 670 2
e 31 672 8
e 31 680 6
e 31 697 4
e 31 760 3
e 31 768 1
e 31 784 6
e 31 790 7
e 31 797 6
e 31 801 2
e 31 810 3
e 31 811 2
e 31 844 7
e 31 858 6
e 31 861 9
e 31 903 3
e 31 912 5
e 31 917 8
e 31 930 9
e 31 932 8
e 31 934 7
e 31 935 2
e 31 961 10
e 31 974 6
e 31 985 6
e 31 999 2
e 32 1 1
e 32 17 7
e 32 42 10
e 32 75 8
e 32 83 7
e 32 85 5
e 32 88 1
e 32 90 10
e 32 106 2
e 32 113 5
e 32 116 3
e 32 127 7
e 32 128 1
e 32 142 7
e 32 146 5
e 32 147 4
e 32 148 2
e 32 161 9
e 32 172 7
e 32 176 8
e 32 183 2
e 32 196 5
e 32 201 8
e 32 211 1
e 32 226 4
e 32 242 6
e 32 255 10
e 32 258 4
e 32 263 2
e 32 268 8
e 32 277 1
e 32 290 5
e 32 308 5
e 32 320 2
e 32 322 4
e 32 323 1
e 32 327 2
e 32 338 10
e 32 346 3
e 32 364 5
e 32 368 9
e 32 399 6
e 32 410 9
e 32 412 1
e 32 439 5
e 32 451 5
e 32 465 6
e 32 467 8
e 32 474 8
e 32 477 6
e 32 489 5
e 32 490 1
e 32 498 5
e 32 506 2
e 32 520 6
e 32 521 5
e 32 526 8
e 32 535 4
e 32 540 2
e 32 543 4
e 32 565 10
e 32 566 3
e 32 571 5
e 32 576 5
e 32 595 4
e 32 614 2
e 32 623 7
e 32 639 5
e 32 648 10
e 32 665 7
e 32 666 7
e 32 672 7
e 32 677 5
e 32 696 8
e 32 698 5
e 32 708 1
e 32 721 9
e 32 726 4
e 32 743 3
e 32 759 8
e 32 777 7
e 32 783 7
e 32 801 9
e 32 808 7
e 32 818 5
e 32 830 6
e 32 837 5
e 32 838 3
e 32 839 8
e 32 841 5
e 32 847 8
e 32 852 3
e 32 880 9
e 32 886 1
e 32 897 2
e 32 899 8
e 32 900 10
e 32 901 5
e 32 906 10
e 32 915 7
e 32 930 10
e 32 934 8
e 32 937 5
e 32 941 3
e 32 943 5
e 32 962 5
e 32 965 10
e 32 979 1
e 32 993 10
e 33 2 5
e 33 6 10
e 33 35 5
e 33 36 7
e 33 38 7
e 33 44 10
e 33 54 3
e 33 93 2
e 33 94 4
e 33 123 6
e 33 126 5
e 33 131 10
e 33 135 3
e 33 139 7
e 33 146 6
e 33 151 6
e 33 171 1
e 33 179 4
e 33 182 9
e 33 189 1
e 33 191 5
e 33 196 3
e 33 197 3
e 33 202 3
e 33 208 9
e 33 213 3
e 33 214 2
e 33 225 2
e 33 239 2
e 33 263 4
e 33 264 10
e 33 309 9
e 33 314 5
e 33 315 3
e 33 336 2
e 33 349 7
e 33 356 10
e 33 357 8
e 33 386 5
e 33 401 1
e 33 405 7
e 33 408 7
e 33 422 6
e 33 427 2
e 33 428 1
e 33 444 4
e 33 451 1
e 33 453 3
e 33 472 4
e 33 479 2
e 33 480 4
e 33 485 10
e 33 519 1
e 33 522 2
e 33 526 6
e 33 539 2
e 33 541 4
e 33 578 6
e 33 606 3
e 33 621 4
e 33 622 5
e 33 631 4
e 33 683 4
e 33 721 7
e 33 722 8
e 33 732 1
e 33 738 10
e 33 743 4
e 33 747 9
e 33 749 7
e 33 753 6
e 33 783 4
e 33 791 9
e 33 794 8
e 33 796 5
e 33 799 1
e 33 807 10
e 33 815 7
e 33 829 1
e 33 834 1
e 33 884 8
e 33 908 7
e 33 909 10
e 33 929 2
e 33 933 5
e 33 935 3
e 33 946 8
e 33 952 5
e 33 959 10
e 33 960 3
e 33 969 5
e 33 972 3
e 33 991 3
e 34 15 9
e 34 17 7
e 34 26 1
e 34 41 2
e 34 55 9
e 34 70 2
e 34 78 7
e 34 81 6
e 34 83 10
e 34 96 5
e 34 98 2
e 34 105 1
e 34 118 5
e 34 131 10
e 34 141 3
e 34 145 9
e 34 175 10
e 34 188 10
e 34 193 4
e 34 196 9
e 34 208 6
e 34 210 4
e 34 211 5
e 34 214 9
e 34 216 7
e 34 217 3
e 34 221 2
e 34 222 8
e 34 232 5
e 34 252 6
e 34 256 7
e 34 265 7
e 34 315 6
e 34 324 9
e 34 330 8
e 34 331 6
e 34 335 7
e 34 340 1
e 34 360 2
e 34 376 5
e 34 395 4
e 34 396 3
e 34 420 9
e 34 434 5
e 34 448 6
e 34 460 6
e 34 501 1
e 34 509 7
e 34 511 9
e 34 520 10
e 34 537 3
e 34 540 10
e 34 545 1
e 34 579 5
e 34 580 3
e 34 581 5
e 34 592 10
e 34 602 6
e 34 609 3
e 34 622 6
e 34 632 4
e 34 643 10
e 34 647 8
e 34 667 2
e 34 668 8
e 34 676 10
e 34 680 2
e 34 694 5
e 34 709 3
e 34 718 10
e 34 721 7
e 34 730 3
e 34 745 1
e 34 748 6
e 34 751 10
e 34 766 10
e 34 767 1
e 34 774 5
e 34 779 2
e 34 797 7
e 34 830 6
e 34 858 4
e 34 859 4
e 34 864 4
e 34 872 5
e 34 881 6
e 34 904 8
e 34 906 5
e 34 912 6
e 34 913 6
e 34 920 1
e 34 923 2
e 34 928 4
e 34 932 7
e 34 934 4
e 34 939 9
e 34 967 4
e 34 971 10
e 34 982 2
e 35 52 3
e 35 58 6
e 35 76 10
e 35 98 9
e 35 113 6
e 35 141 7
e 35 142 7
e 35 158 10
e 35 162 8
e 35 176 2
e 35 181 7
e 35 190 2
e 35 201 2
e 35 203 6
e 35 215 1
e 35 231 9
